"Id","SalePrice"
1461,125669.334733333
1462,152205.904266667
1463,183926.779233333
1464,190426.870633333
1465,193931.841028571
1466,184479.160933333
1467,171314.074833333
1468,175620.403833333
1469,185779.009966667
1470,128070.208333333
1471,203482.912966667
1472,97500.3983333333
1473,98839.7562666667
1474,152155.458228571
1475,121626.119966667
1476,325669.0354
1477,251303.083719047
1478,300828.354766666
1479,290682.0998
1480,362711.792538095
1481,301216.962766667
1482,206647.028592929
1483,186170.689083333
1484,172395.245352381
1485,177291.370447619
1486,199855.2087
1487,291494.307166667
1488,234631.272209524
1489,208789.101844445
1490,218289.532177778
1491,191653.563766667
1492,100120.934533333
1493,184822.851166667
1494,295382.988833333
1495,291393.4007
1496,231109.282944445
1497,186716.961734632
1498,159148.016638095
1499,158095.781938095
1500,164615.447976191
1501,177048.117166667
1502,161524.144972727
1503,280939.2574
1504,233188.536366667
1505,219069.701366667
1506,174796.5778
1507,246969.333033333
1508,186957.456866667
1509,157508.684066667
1510,150609.026833333
1511,149219.010066667
1512,166985.7275
1513,144880.4291
1514,158124.911
1515,191695.7704
1516,157209.031666667
1517,157508.7089
1518,134912.5231
1519,229364.355666667
1520,137740.170833333
1521,142499.686166667
1522,163184.056
1523,118056.4894
1524,121814.826166667
1525,127183.384933333
1526,129437.352914286
1527,111972.455566667
1528,128542.675233333
1529,141048.872033333
1530,168620.511133333
1531,137778.762366667
1532,101724.068066667
1533,138149.0761
1534,118986.4931
1535,153678.759066667
1536,120903.1306
1537,102984.983166667
1538,155597.891233333
1539,194824.735133333
1540,123065.794633333
1541,138390.9358
1542,139390.824366667
1543,193536.5678
1544,89903.4675666666
1545,104299.673533333
1546,129188.557166667
1547,137601.8079
1548,124602.159466667
1549,115667.592266667
1550,137945.3953
1551,120274.826733333
1552,148213.203033333
1553,141383.7842
1554,117462.2423
1555,171319.9725
1556,102729.6855
1557,117495.285233333
1558,99529.4206666667
1559,115404.588566667
1560,142824.506533333
1561,151070.867166667
1562,129793.339566667
1563,126738.6736
1564,160715.572266667
1565,159260.503033333
1566,228238.162266667
1567,90723.9384333333
1568,219018.717366667
1569,157012.4559
1570,143029.7581
1571,134200.114666667
1572,142709.5725
1573,249333.849934921
1574,128024.692133333
1575,221127.761666667
1576,241714.5713
1577,201549.628752381
1578,142943.337366667
1579,145836.900457143
1580,189967.727733333
1581,147228.695933333
1582,127462.335666667
1583,319286.796871429
1584,238851.404166667
1585,140676.770923521
1586,89973.0015
1587,109577.120566667
1588,146263.608366667
1589,102777.5528
1590,130711.130233333
1591,102617.6165
1592,131083.289133333
1593,120164.484733333
1594,132818.554933333
1595,126514.9835
1596,215787.200333333
1597,172092.7306
1598,191213.9574
1599,182489.580881818
1600,186737.772077778
1601,79208.9633333333
1602,112596.285033333
1603,97669.7086333333
1604,279076.928133333
1605,256830.407666667
1606,166004.7524
1607,169627.993966667
1608,224706.692066667
1609,195005.072844445
1610,166146.1772
1611,151545.938833333
1612,184264.5996
1613,180576.074133333
1614,122455.675133333
1615,90921.5935333334
1616,87059.3030666666
1617,92006.3724333333
1618,126439.538866667
1619,139338.963766667
1620,182421.7382
1621,147531.5877
1622,140942.521033333
1623,280918.446966667
1624,224761.9361
1625,128369.400233333
1626,168962.2956
1627,186436.510766667
1628,272866.8876
1629,177230.131633333
1630,307540.981833333
1631,200698.986133333
1632,237238.514019048
1633,176281.1952
1634,188131.727533333
1635,182295.888666667
1636,168729.6458
1637,186151.6644
1638,202494.860633333
1639,179268.2549
1640,237357.882733333
1641,180096.228033333
1642,231527.227480952
1643,224915.8869
1644,226863.883633333
1645,187241.510033333
1646,159102.309866667
1647,160762.009533333
1648,138089.7337
1649,138373.432533333
1650,124537.818166667
1651,123986.338733333
1652,95694.7669047619
1653,97819.965
1654,154192.034533333
1655,146718.0239
1656,148710.157428571
1657,153703.831333333
1658,157396.065766667
1659,128274.5388
1660,163155.555066667
1661,362328.521433333
1662,341312.9048
1663,349473.693280953
1664,344661.298438095
1665,297666.787133333
1666,326176.001333333
1667,328246.0432
1668,323193.146066667
1669,290301.540666667
1670,330457.748766667
1671,272676.509
1672,354558.945433333
1673,294115.2904
1674,252862.406966667
1675,197652.856733333
1676,197717.463633333
1677,215611.523433333
1678,353581.726501732
1679,355262.677471429
1680,314709.880790476
1681,252255.977966667
1682,309176.721166667
1683,191797.377042424
1684,175554.019666667
1685,176281.521633333
1686,172106.3647
1687,172120.019966667
1688,191976.311066667
1689,191025.165004762
1690,185863.654762771
1691,179637.649880952
1692,258192.847233333
1693,173250.981466667
1694,182742.744266667
1695,172374.987933333
1696,268055.075833333
1697,171783.427233333
1698,322740.018866667
1699,319986.619971428
1700,246692.5009
1701,263201.782533333
1702,253037.995466666
1703,256038.548133333
1704,293030.8663
1705,231478.981
