"Id","SalePrice"
1461,108168.146437686
1462,157392.140099684
1463,172000.016058724
1464,193979.521622398
1465,213388.013145027
1466,172538.10038921
1467,184676.522929967
1468,163131.82097572
1469,206901.783971498
1470,124064.93660881
1471,190408.243436956
1472,103278.495661621
1473,90658.5323338668
1474,148142.19966779
1475,109831.058428868
1476,340313.692429189
1477,265960.96216085
1478,305548.950500795
1479,302765.285564498
1480,396767.045363248
1481,318968.115499792
1482,232474.66147658
1483,174931.97745941
1484,169013.179367834
1485,200750.480823619
1486,200485.580673456
1487,303850.320020101
1488,238838.864904277
1489,204055.544297498
1490,218262.771323176
1491,196244.836894549
1492,91711.279488619
1493,209277.712287574
1494,293264.912933328
1495,293481.129327145
1496,221060.884753772
1497,181270.516294903
1498,171410.402035905
1499,176046.850529901
1500,166827.731851795
1501,182163.430793391
1502,163380.937931767
1503,262399.554172919
1504,247880.082378092
1505,229883.792419793
1506,199230.557514517
1507,233581.795878495
1508,188800.053939417
1509,163447.886980207
1510,142754.543898661
1511,140502.075076884
1512,168078.834077366
1513,154185.901168608
1514,139330.747719289
1515,197070.941905564
1516,156202.087465547
1517,182812.989636491
1518,130797.817407919
1519,215753.505269073
1520,125602.83259747
1521,126875.612413313
1522,177134.378676313
1523,103429.564811914
1524,119766.154996476
1525,112938.352620208
1526,108231.90433266
1527,104762.317230995
1528,150502.23757768
1529,137550.215073833
1530,200544.692358136
1531,124940.954168034
1532,93738.1640252383
1533,145273.723213835
1534,126015.099268642
1535,142428.061290121
1536,104528.251158692
1537,53222.1665136528
1538,168058.476720659
1539,209096.131304812
1540,114947.652748807
1541,138637.786401879
1542,129784.70873903
1543,184866.869004177
1544,80975.7137210888
1545,114552.668440443
1546,141068.954719083
1547,120072.048701141
1548,138060.495453336
1549,124739.65369587
1550,137863.848387418
1551,112206.889489167
1552,139220.732584816
1553,153286.162063815
1554,125503.346375425
1555,149949.754941405
1556,88856.5589369235
1557,116290.246390235
1558,110490.305619151
1559,94844.7578642454
1560,131828.794216211
1561,134125.541820214
1562,128067.254890965
1563,128680.956639523
1564,164420.72425332
1565,152326.219092393
1566,239723.647955298
1567,78068.5031542389
1568,226649.222163025
1569,120082.628968495
1570,151799.185109701
1571,119281.875398837
1572,134339.993807946
1573,225387.332475483
1574,135063.565369935
1575,230916.297935872
1576,240474.572220822
1577,185841.12230964
1578,148196.321840864
1579,142629.321983941
1580,191082.851410151
1581,159490.074324995
1582,133034.969821053
1583,266811.378761389
1584,220770.949553869
1585,147982.022702559
1586,51944.9421468283
1587,99441.6746145139
1588,163965.672298531
1589,100383.808126218
1590,142660.962040598
1591,87997.2357649937
1592,126997.157502235
1593,133716.299004342
1594,129787.330522581
1595,112399.468943933
1596,230715.949600606
1597,189446.142026744
1598,221897.701504877
1599,197581.983423428
1600,180172.130847882
1601,45535.1195087033
1602,126300.630718397
1603,77600.5454415495
1604,254452.639065095
1605,243420.305843664
1606,173957.622924701
1607,177328.093314528
1608,221651.103915958
1609,193562.738360553
1610,148848.896923936
1611,149247.924379652
1612,161897.088075779
1613,164470.709428814
1614,138938.45398386
1615,84130.7344941176
1616,67459.368907982
1617,83796.6885875813
1618,119143.411263626
1619,149995.543718321
1620,169332.978669855
1621,136303.86050435
1622,142896.229238338
1623,254453.900186433
1624,214972.328646527
1625,118158.865728456
1626,176053.250035687
1627,182836.995108803
1628,266460.780340731
1629,185518.441802071
1630,301076.872789944
1631,240304.120194745
1632,243240.391905634
1633,187239.590191917
1634,194951.100794555
1635,182367.126584612
1636,158529.747265553
1637,190034.691864777
1638,193240.606465976
1639,190801.24457217
1640,239167.271514353
1641,183247.269147969
1642,255054.125941652
1643,219455.903752485
1644,235345.182537564
1645,196381.533696475
1646,170957.632371453
1647,166398.963134876
1648,131258.741980651
1649,135769.404576214
1650,118382.943451478
1651,120942.429091448
1652,100021.913490643
1653,102003.286444488
1654,149671.651388572
1655,137921.340401712
1656,139013.721307622
1657,148430.836400809
1658,154355.881521224
1659,120291.772980459
1660,159421.006806644
1661,363222.369001802
1662,361738.253755886
1663,340299.019182264
1664,356027.195136477
1665,308348.910769776
1666,307436.659308389
1667,343905.166612634
1668,326236.997260982
1669,310924.544957409
1670,328253.859960879
1671,267143.516983663
1672,360158.856323144
1673,287762.419719052
1674,261454.212847931
1675,208136.284902462
1676,213568.87877575
1677,232604.633464281
1678,388084.24139092
1679,350074.005797326
1680,319806.786752524
1681,267526.51835521
1682,305450.580068683
1683,212565.562507916
1684,182964.475410828
1685,178952.870128104
1686,176683.152164026
1687,182935.202008254
1688,197324.341852754
1689,201543.507044704
1690,206238.320104314
1691,200983.004221788
1692,248390.344228324
1693,176394.072218796
1694,185362.699242375
1695,171860.766936072
1696,255794.229394923
1697,175618.134605662
1698,320491.460131237
1699,306996.482561417
1700,266267.220976371
1701,283644.965005131
1702,233694.35376008
1703,235558.359148425
1704,259953.010041501
1705,235279.876336135
1706,304139.285651947
1707,214051.449606956
1708,205713.865394729
1709,252074.837158922
1710,224067.973003537
1711,258297.881501658
1712,253696.5227399
1713,271369.320265176
1714,225220.019197405
1715,215277.650425626
1716,180086.052056059
1717,192279.228900727
1718,132766.306472051
1719,213441.715137626
1720,234541.954539075
1721,169943.273833218
1722,115602.970134138
1723,153298.961849378
1724,213642.468920636
1725,236384.575648336
1726,189285.627323538
1727,150391.083791732
1728,191438.929646076
1729,167077.934213723
1730,169385.481239634
1731,125470.414345424
1732,129868.081207276
1733,110397.729774378
1734,114029.001991243
1735,137192.160118937
1736,104926.708587306
1737,291002.523894177
1738,256483.804114296
1739,242100.863816016
1740,206804.039463921
1741,185105.027721248
1742,179261.749949655
1743,190898.549741286
1744,302120.361630804
1745,215445.955676408
1746,227952.421502866
1747,218089.745954242
1748,212764.394292747
1749,151977.7309415
1750,127654.670980424
1751,238093.726807397
1752,112577.434277378
1753,153903.188255548
1754,198888.908196915
1755,167963.966115399
1756,126889.683728525
1757,115590.442611083
1758,147660.408996877
1759,160614.064739225
1760,171797.583414357
1761,144426.333523848
1762,174824.519274246
1763,202246.659949289
1764,121536.46009696
1765,169641.736462117
1766,182100.30138169
1767,206942.821816756
1768,149715.980901515
1769,172183.0435574
1770,162194.081771921
1771,117089.906513716
1772,137889.878123702
1773,114819.643451792
1774,153292.466509202
1775,150141.457865369
1776,132240.143727159
1777,103759.656804939
1778,148364.249397157
1779,127619.995393082
1780,182348.799760861
1781,127962.787460739
1782,70830.6952198846
1783,144982.156984332
1784,102989.320801293
1785,137818.354253846
1786,137454.595149556
1787,173933.215159223
1788,40149.9156623099
1789,108366.262328319
1790,61293.9166596237
1791,190509.361514105
1792,154834.538646256
1793,142975.445763045
1794,172606.841929415
1795,132983.379096696
1796,149092.285659113
1797,125562.131865514
1798,116183.779067938
1799,111540.358477844
1800,131619.602799011
1801,114552.655654408
1802,142890.912321538
1803,161168.226694864
1804,143289.392605998
1805,141221.232756985
1806,133945.485732136
1807,148758.8910703
1808,126398.862594958
1809,122592.515150192
1810,141301.769649614
1811,92830.5095392374
1812,99323.4896797528
1813,118728.29476235
1814,87882.9995021365
1815,41086.0421836389
1816,99107.67417303
1817,116669.458737258
1818,166898.737482821
1819,153933.428524854
1820,66080.7134736536
1821,121055.174584041
1822,157984.801955389
1823,42958.5904198487
1824,145432.440065366
1825,139077.012650275
1826,104608.539531762
1827,96897.9641524064
1828,136307.050234344
1829,148260.168329474
1830,149081.755331393
1831,158276.481090352
1832,92616.8120567285
1833,150379.594792023
1834,124640.806089702
1835,141531.608469492
1836,134041.484638673
1837,73095.2427086895
1838,136857.450132384
1839,97360.5757052548
1840,142798.811007633
1841,135107.411551818
1842,95039.7800735192
1843,127095.746549113
1844,164549.172668423
1845,148259.689593346
1846,158270.866514973
1847,172017.286111855
1848,32710.1725883732
1849,119592.861370125
1850,113142.401830097
1851,154412.525122206
1852,128011.885645337
1853,125861.065857692
1854,173469.002530257
1855,159505.419511865
1856,230466.092011156
1857,160731.47236955
1858,146439.607794372
1859,129609.315113625
1860,137952.101754969
1861,128677.40364665
1862,271305.238417933
1863,263247.697779427
1864,263262.147814128
1865,314680.200469559
1866,303524.379921463
1867,224331.589931067
1868,255048.797764618
1869,209297.261617146
1870,224760.071407568
1871,245562.392450072
1872,177174.571595196
1873,232169.824805647
1874,150001.302491013
1875,196964.549262251
1876,199649.446344837
1877,209132.113487828
1878,203574.440099289
1879,126837.32563229
1880,137814.663186806
1881,234723.565113004
1882,236277.090982615
1883,190182.235645023
1884,203211.76134195
1885,236619.910385995
1886,263938.514567897
1887,213353.435009937
1888,248747.885932001
1889,174357.371026884
1890,115635.51203188
1891,146750.687375949
1892,92775.8867664479
1893,118373.598971226
1894,120770.428532075
1895,134583.227154596
1896,124397.460772811
1897,110096.359623921
1898,125880.294326872
1899,181234.963745164
1900,174753.887649518
1901,177609.683496749
1902,166838.624531073
1903,227921.204805293
1904,148708.272416288
1905,201753.026748538
1906,164724.670176598
1907,207652.831982295
1908,120946.840891383
1909,148622.779717478
1910,126024.423252115
1911,228871.118500544
1912,303161.774269715
1913,169746.525489138
1914,70359.2954173759
1915,295308.233895472
1916,39588.5347292491
1917,240978.865955398
1918,152521.945872465
1919,186719.462194626
1920,156542.654398022
1921,322639.886003658
1922,295526.074340223
1923,224737.489470843
1924,220743.404579324
1925,203499.090270826
1926,324785.621097004
1927,128341.91989277
1928,161444.048690928
1929,117759.980895446
1930,141895.009447047
1931,147894.418934257
1932,139581.86876215
1933,185152.146047617
1934,177668.2236074
1935,170370.125240093
1936,190314.12639625
1937,180338.885946378
1938,176004.989319426
1939,250949.378125371
1940,211363.046930692
1941,165934.959134912
1942,183730.912681699
1943,242772.786896709
1944,337496.1423505
1945,352791.14990945
1946,144659.935468955
1947,262885.978087033
1948,168979.380270261
1949,248837.590046191
1950,196589.271091098
1951,250782.714028744
1952,218905.070422799
1953,175043.451936773
1954,190067.432072444
1955,136514.056458074
1956,267442.99397351
1957,162600.485588366
1958,270570.277680047
1959,139651.898843201
1960,103556.897367665
1961,129311.412761466
1962,98407.3184500589
1963,110091.353944494
1964,100910.432153682
1965,141752.475943578
1966,134219.174784796
1967,292861.194535582
1968,367432.940506521
1969,349058.589779681
1970,371739.818438716
1971,392827.472340413
1972,342924.131227333
1973,282210.452450979
1974,326084.40627985
1975,362536.968849743
1976,281840.298969307
